date,store,item,unitSold,sales,product_name,customer_name,location
2024-11-14,3,P024,13,650,Tripod Stand,Customer_645,Indiranagar
2024-11-15,3,P024,11,550,Tripod Stand,Customer_473,Indiranagar
2024-11-16,3,P024,13,650,Tripod Stand,Customer_418,Indiranagar
2024-11-17,3,P024,10,500,Tripod Stand,Customer_258,Indiranagar
2024-11-18,3,P024,11,550,Tripod Stand,Customer_946,Indiranagar
2024-11-19,3,P024,16,800,Tripod Stand,Customer_415,Indiranagar
2024-11-20,3,P024,16,800,Tripod Stand,Customer_412,Indiranagar
2024-11-23,3,P024,14,700,Tripod Stand,Customer_152,Indiranagar
2024-11-25,3,P024,7,350,Tripod Stand,Customer_938,Indiranagar
2024-11-27,3,P024,13,650,Tripod Stand,Customer_218,Indiranagar
2024-11-28,3,P024,8,400,Tripod Stand,Customer_238,Indiranagar
2024-11-01,4,P024,33,1650,Tripod Stand,Customer_205,Jayanagar
2024-11-03,4,P024,37,1850,Tripod Stand,Customer_965,Jayanagar
2024-11-04,4,P024,34,1700,Tripod Stand,Customer_336,Jayanagar
2024-11-05,4,P024,31,1550,Tripod Stand,Customer_673,Jayanagar
2024-11-06,4,P024,38,1900,Tripod Stand,Customer_613,Jayanagar
2024-11-07,4,P024,40,2000,Tripod Stand,Customer_464,Jayanagar
2024-11-08,4,P024,34,1700,Tripod Stand,Customer_518,Jayanagar
2024-11-10,4,P024,40,2000,Tripod Stand,Customer_929,Jayanagar
2024-11-12,4,P024,35,1750,Tripod Stand,Customer_716,Jayanagar
2024-11-13,4,P024,31,1550,Tripod Stand,Customer_145,Jayanagar
2024-11-15,4,P024,37,1850,Tripod Stand,Customer_403,Jayanagar
2024-11-16,4,P024,32,1600,Tripod Stand,Customer_711,Jayanagar
2024-11-17,4,P024,37,1850,Tripod Stand,Customer_680,Jayanagar
2024-11-20,4,P024,32,1600,Tripod Stand,Customer_672,Jayanagar
2024-11-21,4,P024,31,1550,Tripod Stand,Customer_114,Jayanagar
2024-11-23,4,P024,36,1800,Tripod Stand,Customer_661,Jayanagar
2024-11-24,4,P024,36,1800,Tripod Stand,Customer_188,Jayanagar
2024-11-25,4,P024,34,1700,Tripod Stand,Customer_762,Jayanagar
2024-11-26,4,P024,39,1950,Tripod Stand,Customer_31,Jayanagar
2024-11-27,4,P024,39,1950,Tripod Stand,Customer_414,Jayanagar
2024-11-01,1,P025,9,630,Ring Light,Customer_524,Koramangala
2024-11-02,1,P025,3,210,Ring Light,Customer_724,Koramangala
2024-11-03,1,P025,6,420,Ring Light,Customer_234,Koramangala
2024-11-04,1,P025,8,560,Ring Light,Customer_213,Koramangala
2024-11-07,1,P025,6,420,Ring Light,Customer_182,Koramangala
2024-11-09,1,P025,1,70,Ring Light,Customer_812,Koramangala
2024-11-10,1,P025,2,140,Ring Light,Customer_234,Koramangala
2024-11-11,1,P025,6,420,Ring Light,Customer_141,Koramangala
2024-11-12,1,P025,5,350,Ring Light,Customer_394,Koramangala
2024-11-13,1,P025,11,770,Ring Light,Customer_209,Koramangala
2024-11-14,1,P025,9,630,Ring Light,Customer_974,Koramangala
2024-11-15,1,P025,2,140,Ring Light,Customer_93,Koramangala
2024-11-16,1,P025,10,700,Ring Light,Customer_756,Koramangala
2024-11-17,1,P025,3,210,Ring Light,Customer_714,Koramangala
2024-11-19,1,P025,3,210,Ring Light,Customer_247,Koramangala
2024-11-20,1,P025,5,350,Ring Light,Customer_342,Koramangala
2024-11-21,1,P025,8,560,Ring Light,Customer_465,Koramangala
2024-11-22,1,P025,2,140,Ring Light,Customer_997,Koramangala
2024-11-23,1,P025,4,280,Ring Light,Customer_479,Koramangala
2024-11-24,1,P025,11,770,Ring Light,Customer_127,Koramangala
2024-11-25,1,P025,4,280,Ring Light,Customer_44,Koramangala
2024-11-26,1,P025,11,770,Ring Light,Customer_928,Koramangala
2024-11-27,1,P025,7,490,Ring Light,Customer_978,Koramangala
2024-11-28,1,P025,18,1260,Ring Light,Customer_175,Koramangala
2024-11-01,2,P025,7,490,Ring Light,Customer_699,Whitefield
2024-11-02,2,P025,2,140,Ring Light,Customer_359,Whitefield
2024-11-03,2,P025,11,770,Ring Light,Customer_773,Whitefield
2024-11-04,2,P025,4,280,Ring Light,Customer_355,Whitefield
2024-11-05,2,P025,5,350,Ring Light,Customer_331,Whitefield
2024-11-06,2,P025,8,560,Ring Light,Customer_847,Whitefield
2024-11-08,2,P025,3,210,Ring Light,Customer_648,Whitefield
2024-11-09,2,P025,9,630,Ring Light,Customer_85,Whitefield
2024-11-10,2,P025,7,490,Ring Light,Customer_83,Whitefield
2024-11-15,2,P025,6,420,Ring Light,Customer_976,Whitefield
2024-11-16,2,P025,11,770,Ring Light,Customer_205,Whitefield
2024-11-19,2,P025,4,280,Ring Light,Customer_699,Whitefield
2024-11-20,2,P025,12,840,Ring Light,Customer_998,Whitefield
2024-11-21,2,P025,6,420,Ring Light,Customer_229,Whitefield
2024-11-22,2,P025,9,630,Ring Light,Customer_395,Whitefield
2024-11-23,2,P025,6,420,Ring Light,Customer_404,Whitefield
2024-11-24,2,P025,3,210,Ring Light,Customer_505,Whitefield
2024-11-27,2,P025,9,630,Ring Light,Customer_194,Whitefield
2024-11-30,2,P025,16,1120,Ring Light,Customer_636,Whitefield
2024-11-01,3,P025,67,4690,Ring Light,Customer_487,Indiranagar
2024-11-05,3,P025,67,4690,Ring Light,Customer_339,Indiranagar
2024-11-08,3,P025,59,4130,Ring Light,Customer_645,Indiranagar
2024-11-09,3,P025,60,4200,Ring Light,Customer_501,Indiranagar
2024-11-11,3,P025,58,4060,Ring Light,Customer_432,Indiranagar
2024-11-12,3,P025,62,4340,Ring Light,Customer_121,Indiranagar
2024-11-14,3,P025,67,4690,Ring Light,Customer_833,Indiranagar
2024-11-15,3,P025,63,4410,Ring Light,Customer_997,Indiranagar
2024-11-17,3,P025,64,4480,Ring Light,Customer_897,Indiranagar
2024-11-19,3,P025,66,4620,Ring Light,Customer_566,Indiranagar
2024-11-21,3,P025,64,4480,Ring Light,Customer_716,Indiranagar
2024-11-22,3,P025,58,4060,Ring Light,Customer_331,Indiranagar
2024-11-23,3,P025,63,4410,Ring Light,Customer_259,Indiranagar
2024-11-26,3,P025,62,4340,Ring Light,Customer_144,Indiranagar
2024-11-30,3,P025,48,3360,Ring Light,Customer_264,Indiranagar
2024-11-02,4,P025,21,1470,Ring Light,Customer_109,Jayanagar
2024-11-03,4,P025,12,840,Ring Light,Customer_494,Jayanagar
2024-11-05,4,P025,20,1400,Ring Light,Customer_205,Jayanagar
2024-11-06,4,P025,20,1400,Ring Light,Customer_87,Jayanagar
2024-11-07,4,P025,12,840,Ring Light,Customer_189,Jayanagar
2024-11-09,4,P025,21,1470,Ring Light,Customer_726,Jayanagar
2024-11-10,4,P025,18,1260,Ring Light,Customer_25,Jayanagar
2024-11-11,4,P025,11,770,Ring Light,Customer_1000,Jayanagar
2024-11-16,4,P025,15,1050,Ring Light,Customer_880,Jayanagar
2024-11-17,4,P025,15,1050,Ring Light,Customer_943,Jayanagar
2024-11-19,4,P025,18,1260,Ring Light,Customer_589,Jayanagar
2024-11-22,4,P025,13,910,Ring Light,Customer_821,Jayanagar
2024-11-23,4,P025,16,1120,Ring Light,Customer_488,Jayanagar
2024-11-24,4,P025,12,840,Ring Light,Customer_833,Jayanagar
2024-11-25,4,P025,20,1400,Ring Light,Customer_665,Jayanagar
2024-11-26,4,P025,17,1190,Ring Light,Customer_194,Jayanagar
2024-11-27,4,P025,13,910,Ring Light,Customer_90,Jayanagar
2024-11-28,4,P025,19,1330,Ring Light,Customer_841,Jayanagar
2024-11-29,4,P025,13,910,Ring Light,Customer_882,Jayanagar
2024-11-01,1,P026,3,120,Electric Kettle,Customer_807,Koramangala
2024-11-02,1,P026,1,40,Electric Kettle,Customer_864,Koramangala
2024-11-03,1,P026,8,320,Electric Kettle,Customer_486,Koramangala
2024-11-04,1,P026,7,280,Electric Kettle,Customer_338,Koramangala
2024-11-05,1,P026,10,400,Electric Kettle,Customer_621,Koramangala
2024-11-07,1,P026,3,120,Electric Kettle,Customer_587,Koramangala
2024-11-08,1,P026,8,320,Electric Kettle,Customer_137,Koramangala
2024-11-09,1,P026,1,40,Electric Kettle,Customer_992,Koramangala
2024-11-10,1,P026,9,360,Electric Kettle,Customer_816,Koramangala
2024-11-11,1,P026,4,160,Electric Kettle,Customer_638,Koramangala
2024-11-12,1,P026,9,360,Electric Kettle,Customer_846,Koramangala
2024-11-13,1,P026,6,240,Electric Kettle,Customer_888,Koramangala
2024-11-14,1,P026,3,120,Electric Kettle,Customer_69,Koramangala
2024-11-16,1,P026,6,240,Electric Kettle,Customer_133,Koramangala
2024-11-17,1,P026,8,320,Electric Kettle,Customer_941,Koramangala
2024-11-18,1,P026,8,320,Electric Kettle,Customer_917,Koramangala
2024-11-19,1,P026,10,400,Electric Kettle,Customer_673,Koramangala
2024-11-25,1,P026,4,160,Electric Kettle,Customer_634,Koramangala
2024-11-26,1,P026,4,160,Electric Kettle,Customer_434,Koramangala
2024-11-27,1,P026,9,360,Electric Kettle,Customer_983,Koramangala
2024-11-28,1,P026,2,80,Electric Kettle,Customer_518,Koramangala
2024-11-29,1,P026,11,440,Electric Kettle,Customer_868,Koramangala
2024-11-30,1,P026,12,480,Electric Kettle,Customer_593,Koramangala
2024-11-02,2,P026,107,4280,Electric Kettle,Customer_382,Whitefield
2024-11-04,2,P026,105,4200,Electric Kettle,Customer_855,Whitefield
2024-11-05,2,P026,107,4280,Electric Kettle,Customer_910,Whitefield
2024-11-08,2,P026,106,4240,Electric Kettle,Customer_980,Whitefield
2024-11-11,2,P026,108,4320,Electric Kettle,Customer_786,Whitefield
2024-11-12,2,P026,105,4200,Electric Kettle,Customer_528,Whitefield
2024-11-15,2,P026,111,4440,Electric Kettle,Customer_364,Whitefield
2024-11-18,2,P026,111,4440,Electric Kettle,Customer_158,Whitefield
2024-11-19,2,P026,105,4200,Electric Kettle,Customer_904,Whitefield
2024-11-24,2,P026,107,4280,Electric Kettle,Customer_616,Whitefield
2024-11-25,2,P026,112,4480,Electric Kettle,Customer_652,Whitefield
2024-11-26,2,P026,103,4120,Electric Kettle,Customer_704,Whitefield
2024-11-27,2,P026,103,4120,Electric Kettle,Customer_40,Whitefield
2024-11-29,2,P026,110,4400,Electric Kettle,Customer_79,Whitefield
2024-11-30,2,P026,99,3960,Electric Kettle,Customer_696,Whitefield
2024-11-01,3,P026,1,40,Electric Kettle,Customer_497,Indiranagar
2024-11-02,3,P026,5,200,Electric Kettle,Customer_830,Indiranagar
2024-11-03,3,P026,1,40,Electric Kettle,Customer_997,Indiranagar
2024-11-04,3,P026,1,40,Electric Kettle,Customer_737,Indiranagar
2024-11-05,3,P026,1,40,Electric Kettle,Customer_542,Indiranagar
2024-11-10,3,P026,1,40,Electric Kettle,Customer_526,Indiranagar
2024-11-11,3,P026,2,80,Electric Kettle,Customer_20,Indiranagar
2024-11-12,3,P026,3,120,Electric Kettle,Customer_96,Indiranagar
2024-11-14,3,P026,1,40,Electric Kettle,Customer_134,Indiranagar
2024-11-15,3,P026,1,40,Electric Kettle,Customer_361,Indiranagar
2024-11-17,3,P026,3,120,Electric Kettle,Customer_843,Indiranagar
2024-11-18,3,P026,2,80,Electric Kettle,Customer_546,Indiranagar
2024-11-19,3,P026,6,240,Electric Kettle,Customer_529,Indiranagar
2024-11-22,3,P026,2,80,Electric Kettle,Customer_971,Indiranagar
2024-11-23,3,P026,1,40,Electric Kettle,Customer_402,Indiranagar
2024-11-24,3,P026,4,160,Electric Kettle,Customer_667,Indiranagar
2024-11-26,3,P026,1,40,Electric Kettle,Customer_34,Indiranagar
2024-11-27,3,P026,5,200,Electric Kettle,Customer_654,Indiranagar
2024-11-29,3,P026,10,400,Electric Kettle,Customer_319,Indiranagar
2024-11-01,4,P026,1,40,Electric Kettle,Customer_399,Jayanagar
2024-11-02,4,P026,1,40,Electric Kettle,Customer_697,Jayanagar
2024-11-04,4,P026,1,40,Electric Kettle,Customer_757,Jayanagar
2024-11-05,4,P026,1,40,Electric Kettle,Customer_871,Jayanagar
2024-11-06,4,P026,4,160,Electric Kettle,Customer_699,Jayanagar
2024-11-08,4,P026,1,40,Electric Kettle,Customer_157,Jayanagar
2024-11-09,4,P026,5,200,Electric Kettle,Customer_231,Jayanagar
2024-11-10,4,P026,1,40,Electric Kettle,Customer_568,Jayanagar
2024-11-13,4,P026,1,40,Electric Kettle,Customer_68,Jayanagar
2024-11-15,4,P026,1,40,Electric Kettle,Customer_758,Jayanagar
2024-11-16,4,P026,1,40,Electric Kettle,Customer_744,Jayanagar
2024-11-03,1,P027,1,150,Coffee Maker,Customer_846,Koramangala
2024-11-05,1,P027,2,300,Coffee Maker,Customer_470,Koramangala
2024-11-07,1,P027,1,150,Coffee Maker,Customer_832,Koramangala
2024-11-08,1,P027,7,1050,Coffee Maker,Customer_658,Koramangala
2024-11-10,1,P027,1,150,Coffee Maker,Customer_757,Koramangala
2024-11-11,1,P027,4,600,Coffee Maker,Customer_690,Koramangala
2024-11-12,1,P027,1,150,Coffee Maker,Customer_150,Koramangala
2024-11-13,1,P027,5,750,Coffee Maker,Customer_122,Koramangala
2024-11-14,1,P027,1,150,Coffee Maker,Customer_706,Koramangala
2024-11-15,1,P027,1,150,Coffee Maker,Customer_841,Koramangala
2024-11-16,1,P027,7,1050,Coffee Maker,Customer_724,Koramangala
2024-11-17,1,P027,5,750,Coffee Maker,Customer_311,Koramangala
2024-11-18,1,P027,6,900,Coffee Maker,Customer_380,Koramangala
2024-11-19,1,P027,1,150,Coffee Maker,Customer_68,Koramangala
2024-11-20,1,P027,4,600,Coffee Maker,Customer_291,Koramangala
2024-11-21,1,P027,1,150,Coffee Maker,Customer_29,Koramangala
2024-11-22,1,P027,1,150,Coffee Maker,Customer_566,Koramangala
2024-11-23,1,P027,1,150,Coffee Maker,Customer_721,Koramangala
2024-11-24,1,P027,3,450,Coffee Maker,Customer_747,Koramangala
2024-11-25,1,P027,1,150,Coffee Maker,Customer_832,Koramangala
2024-11-01,2,P027,36,5400,Coffee Maker,Customer_649,Whitefield
2024-11-02,2,P027,37,5550,Coffee Maker,Customer_535,Whitefield
2024-11-03,2,P027,39,5850,Coffee Maker,Customer_569,Whitefield
2024-11-04,2,P027,37,5550,Coffee Maker,Customer_196,Whitefield
2024-11-05,2,P027,33,4950,Coffee Maker,Customer_494,Whitefield
2024-11-06,2,P027,31,4650,Coffee Maker,Customer_505,Whitefield
2024-11-07,2,P027,34,5100,Coffee Maker,Customer_339,Whitefield
2024-11-09,2,P027,32,4800,Coffee Maker,Customer_981,Whitefield
2024-11-10,2,P027,40,6000,Coffee Maker,Customer_839,Whitefield
2024-11-12,2,P027,39,5850,Coffee Maker,Customer_277,Whitefield
2024-11-13,2,P027,37,5550,Coffee Maker,Customer_579,Whitefield
2024-11-14,2,P027,31,4650,Coffee Maker,Customer_320,Whitefield
2024-11-16,2,P027,35,5250,Coffee Maker,Customer_423,Whitefield
2024-11-17,2,P027,36,5400,Coffee Maker,Customer_930,Whitefield
2024-11-18,2,P027,32,4800,Coffee Maker,Customer_645,Whitefield
2024-11-20,2,P027,33,4950,Coffee Maker,Customer_33,Whitefield
2024-11-21,2,P027,30,4500,Coffee Maker,Customer_397,Whitefield
2024-11-22,2,P027,34,5100,Coffee Maker,Customer_65,Whitefield
2024-11-24,2,P027,38,5700,Coffee Maker,Customer_211,Whitefield
2024-11-25,2,P027,39,5850,Coffee Maker,Customer_305,Whitefield
2024-11-26,2,P027,38,5700,Coffee Maker,Customer_55,Whitefield
2024-11-27,2,P027,36,5400,Coffee Maker,Customer_60,Whitefield
2024-11-28,2,P027,35,5250,Coffee Maker,Customer_527,Whitefield
2024-11-29,2,P027,32,4800,Coffee Maker,Customer_556,Whitefield
2024-11-30,2,P027,26,3900,Coffee Maker,Customer_960,Whitefield
2024-11-03,3,P027,29,4350,Coffee Maker,Customer_587,Indiranagar
2024-11-05,3,P027,29,4350,Coffee Maker,Customer_131,Indiranagar
2024-11-06,3,P027,24,3600,Coffee Maker,Customer_459,Indiranagar
2024-11-07,3,P027,32,4800,Coffee Maker,Customer_45,Indiranagar
2024-11-08,3,P027,29,4350,Coffee Maker,Customer_275,Indiranagar
2024-11-09,3,P027,25,3750,Coffee Maker,Customer_23,Indiranagar
2024-11-10,3,P027,25,3750,Coffee Maker,Customer_977,Indiranagar
2024-11-12,3,P027,27,4050,Coffee Maker,Customer_535,Indiranagar
2024-11-13,3,P027,26,3900,Coffee Maker,Customer_394,Indiranagar
2024-11-14,3,P027,32,4800,Coffee Maker,Customer_367,Indiranagar
2024-11-16,3,P027,31,4650,Coffee Maker,Customer_884,Indiranagar
2024-11-17,3,P027,31,4650,Coffee Maker,Customer_484,Indiranagar
2024-11-21,3,P027,29,4350,Coffee Maker,Customer_512,Indiranagar
2024-11-22,3,P027,26,3900,Coffee Maker,Customer_71,Indiranagar
2024-11-23,3,P027,23,3450,Coffee Maker,Customer_717,Indiranagar
2024-11-25,3,P027,24,3600,Coffee Maker,Customer_351,Indiranagar
2024-11-27,3,P027,30,4500,Coffee Maker,Customer_732,Indiranagar
2024-11-28,3,P027,23,3450,Coffee Maker,Customer_331,Indiranagar
2024-11-30,3,P027,26,3900,Coffee Maker,Customer_183,Indiranagar
2024-11-02,4,P027,73,10950,Coffee Maker,Customer_144,Jayanagar
2024-11-03,4,P027,71,10650,Coffee Maker,Customer_887,Jayanagar
2024-11-04,4,P027,72,10800,Coffee Maker,Customer_65,Jayanagar
2024-11-05,4,P027,75,11250,Coffee Maker,Customer_205,Jayanagar
2024-11-07,4,P027,71,10650,Coffee Maker,Customer_243,Jayanagar
2024-11-08,4,P027,70,10500,Coffee Maker,Customer_436,Jayanagar
2024-11-09,4,P027,74,11100,Coffee Maker,Customer_560,Jayanagar
2024-11-10,4,P027,73,10950,Coffee Maker,Customer_624,Jayanagar
2024-11-11,4,P027,70,10500,Coffee Maker,Customer_77,Jayanagar
2024-11-14,4,P027,79,11850,Coffee Maker,Customer_173,Jayanagar
2024-11-16,4,P027,73,10950,Coffee Maker,Customer_709,Jayanagar
2024-11-17,4,P027,70,10500,Coffee Maker,Customer_82,Jayanagar
2024-11-19,4,P027,75,11250,Coffee Maker,Customer_925,Jayanagar
2024-11-21,4,P027,72,10800,Coffee Maker,Customer_185,Jayanagar
2024-11-26,4,P027,74,11100,Coffee Maker,Customer_661,Jayanagar
2024-11-27,4,P027,74,11100,Coffee Maker,Customer_444,Jayanagar
2024-11-30,4,P027,114,17100,Coffee Maker,Customer_818,Jayanagar
2024-11-07,1,P028,46,1610,Toaster,Customer_519,Koramangala
2024-11-08,1,P028,49,1715,Toaster,Customer_193,Koramangala
2024-11-09,1,P028,51,1785,Toaster,Customer_280,Koramangala
2024-11-11,1,P028,48,1680,Toaster,Customer_256,Koramangala
2024-11-12,1,P028,43,1505,Toaster,Customer_150,Koramangala
2024-11-13,1,P028,52,1820,Toaster,Customer_518,Koramangala
2024-11-15,1,P028,45,1575,Toaster,Customer_624,Koramangala
2024-11-16,1,P028,48,1680,Toaster,Customer_753,Koramangala
2024-11-17,1,P028,43,1505,Toaster,Customer_94,Koramangala
2024-11-18,1,P028,50,1750,Toaster,Customer_835,Koramangala
2024-11-24,1,P028,53,1855,Toaster,Customer_729,Koramangala
2024-11-25,1,P028,45,1575,Toaster,Customer_962,Koramangala
2024-11-26,1,P028,48,1680,Toaster,Customer_160,Koramangala
2024-11-29,1,P028,53,1855,Toaster,Customer_419,Koramangala
2024-11-30,1,P028,45,1575,Toaster,Customer_725,Koramangala
2024-11-02,2,P028,39,1365,Toaster,Customer_162,Whitefield
2024-11-03,2,P028,40,1400,Toaster,Customer_165,Whitefield
2024-11-04,2,P028,31,1085,Toaster,Customer_158,Whitefield
2024-11-05,2,P028,33,1155,Toaster,Customer_77,Whitefield
2024-11-06,2,P028,32,1120,Toaster,Customer_20,Whitefield
2024-11-08,2,P028,39,1365,Toaster,Customer_113,Whitefield
2024-11-10,2,P028,36,1260,Toaster,Customer_24,Whitefield
2024-11-11,2,P028,34,1190,Toaster,Customer_669,Whitefield
2024-11-12,2,P028,34,1190,Toaster,Customer_911,Whitefield
2024-11-13,2,P028,34,1190,Toaster,Customer_611,Whitefield
2024-11-14,2,P028,31,1085,Toaster,Customer_943,Whitefield
2024-11-15,2,P028,31,1085,Toaster,Customer_472,Whitefield
2024-11-16,2,P028,31,1085,Toaster,Customer_18,Whitefield
2024-11-17,2,P028,34,1190,Toaster,Customer_30,Whitefield
2024-11-19,2,P028,40,1400,Toaster,Customer_25,Whitefield
2024-11-20,2,P028,36,1260,Toaster,Customer_977,Whitefield
2024-11-22,2,P028,32,1120,Toaster,Customer_439,Whitefield
2024-11-23,2,P028,38,1330,Toaster,Customer_972,Whitefield
2024-11-24,2,P028,40,1400,Toaster,Customer_667,Whitefield
2024-11-25,2,P028,38,1330,Toaster,Customer_754,Whitefield
2024-11-26,2,P028,35,1225,Toaster,Customer_965,Whitefield
2024-11-28,2,P028,37,1295,Toaster,Customer_993,Whitefield
2024-11-29,2,P028,36,1260,Toaster,Customer_115,Whitefield
2024-11-30,2,P028,67,2345,Toaster,Customer_777,Whitefield
2024-11-01,3,P028,47,1645,Toaster,Customer_441,Indiranagar
2024-11-02,3,P028,53,1855,Toaster,Customer_396,Indiranagar
2024-11-03,3,P028,55,1925,Toaster,Customer_294,Indiranagar
2024-11-04,3,P028,54,1890,Toaster,Customer_124,Indiranagar
2024-11-06,3,P028,50,1750,Toaster,Customer_34,Indiranagar
2024-11-07,3,P028,51,1785,Toaster,Customer_978,Indiranagar
2024-11-09,3,P028,52,1820,Toaster,Customer_93,Indiranagar
2024-11-10,3,P028,48,1680,Toaster,Customer_875,Indiranagar
2024-11-11,3,P028,45,1575,Toaster,Customer_839,Indiranagar
2024-11-13,3,P028,54,1890,Toaster,Customer_621,Indiranagar
2024-11-14,3,P028,48,1680,Toaster,Customer_979,Indiranagar
2024-11-15,3,P028,49,1715,Toaster,Customer_74,Indiranagar
2024-11-17,3,P028,45,1575,Toaster,Customer_545,Indiranagar
2024-11-20,3,P028,48,1680,Toaster,Customer_936,Indiranagar
2024-11-22,3,P028,54,1890,Toaster,Customer_873,Indiranagar
2024-11-24,3,P028,51,1785,Toaster,Customer_197,Indiranagar
2024-11-26,3,P028,45,1575,Toaster,Customer_49,Indiranagar
2024-11-27,3,P028,49,1715,Toaster,Customer_638,Indiranagar
2024-11-28,3,P028,46,1610,Toaster,Customer_29,Indiranagar
2024-11-30,3,P028,52,1820,Toaster,Customer_35,Indiranagar
2024-11-01,4,P028,23,805,Toaster,Customer_968,Jayanagar
2024-11-03,4,P028,19,665,Toaster,Customer_461,Jayanagar
2024-11-05,4,P028,19,665,Toaster,Customer_584,Jayanagar
2024-11-06,4,P028,25,875,Toaster,Customer_51,Jayanagar
2024-11-09,4,P028,16,560,Toaster,Customer_194,Jayanagar
2024-11-10,4,P028,18,630,Toaster,Customer_509,Jayanagar
2024-11-11,4,P028,21,735,Toaster,Customer_793,Jayanagar
2024-11-13,4,P028,18,630,Toaster,Customer_193,Jayanagar
2024-11-14,4,P028,21,735,Toaster,Customer_954,Jayanagar
2024-11-15,4,P028,23,805,Toaster,Customer_958,Jayanagar
2024-11-16,4,P028,20,700,Toaster,Customer_804,Jayanagar
2024-11-17,4,P028,23,805,Toaster,Customer_986,Jayanagar
2024-11-18,4,P028,21,735,Toaster,Customer_447,Jayanagar
2024-11-20,4,P028,19,665,Toaster,Customer_990,Jayanagar
2024-11-21,4,P028,18,630,Toaster,Customer_152,Jayanagar
2024-11-23,4,P028,24,840,Toaster,Customer_210,Jayanagar
2024-11-24,4,P028,23,805,Toaster,Customer_343,Jayanagar
2024-11-25,4,P028,23,805,Toaster,Customer_978,Jayanagar
2024-11-27,4,P028,22,770,Toaster,Customer_416,Jayanagar
2024-11-28,4,P028,23,805,Toaster,Customer_386,Jayanagar
2024-11-29,4,P028,5,175,Toaster,Customer_245,Jayanagar
2024-11-03,1,P029,34,2380,Blender,Customer_678,Koramangala
2024-11-04,1,P029,39,2730,Blender,Customer_596,Koramangala
2024-11-05,1,P029,34,2380,Blender,Customer_671,Koramangala
2024-11-07,1,P029,39,2730,Blender,Customer_824,Koramangala
2024-11-09,1,P029,39,2730,Blender,Customer_323,Koramangala
2024-11-10,1,P029,32,2240,Blender,Customer_442,Koramangala
2024-11-13,1,P029,37,2590,Blender,Customer_128,Koramangala
2024-11-15,1,P029,30,2100,Blender,Customer_541,Koramangala
2024-11-16,1,P029,34,2380,Blender,Customer_835,Koramangala
2024-11-18,1,P029,40,2800,Blender,Customer_554,Koramangala
2024-11-19,1,P029,39,2730,Blender,Customer_280,Koramangala
2024-11-22,1,P029,33,2310,Blender,Customer_618,Koramangala
2024-11-24,1,P029,36,2520,Blender,Customer_106,Koramangala
2024-11-26,1,P029,38,2660,Blender,Customer_9,Koramangala
2024-11-28,1,P029,39,2730,Blender,Customer_120,Koramangala
2024-11-29,1,P029,39,2730,Blender,Customer_972,Koramangala
2024-11-30,1,P029,13,910,Blender,Customer_563,Koramangala
2024-11-01,2,P029,13,910,Blender,Customer_465,Whitefield
2024-11-03,2,P029,11,770,Blender,Customer_739,Whitefield
2024-11-04,2,P029,11,770,Blender,Customer_609,Whitefield
2024-11-07,2,P029,11,770,Blender,Customer_151,Whitefield
2024-11-09,2,P029,7,490,Blender,Customer_545,Whitefield
2024-11-11,2,P029,12,840,Blender,Customer_894,Whitefield
2024-11-13,2,P029,7,490,Blender,Customer_803,Whitefield
2024-11-19,2,P029,6,420,Blender,Customer_482,Whitefield
2024-11-20,2,P029,5,350,Blender,Customer_61,Whitefield
2024-11-22,2,P029,4,280,Blender,Customer_7,Whitefield
2024-11-23,2,P029,4,280,Blender,Customer_275,Whitefield
2024-11-24,2,P029,3,210,Blender,Customer_689,Whitefield
2024-11-26,2,P029,4,280,Blender,Customer_653,Whitefield
2024-11-27,2,P029,5,350,Blender,Customer_361,Whitefield
2024-11-30,2,P029,24,1680,Blender,Customer_383,Whitefield
2024-11-01,3,P029,22,1540,Blender,Customer_906,Indiranagar
2024-11-02,3,P029,18,1260,Blender,Customer_609,Indiranagar
2024-11-03,3,P029,18,1260,Blender,Customer_684,Indiranagar
2024-11-04,3,P029,17,1190,Blender,Customer_681,Indiranagar
2024-11-05,3,P029,20,1400,Blender,Customer_253,Indiranagar
2024-11-06,3,P029,20,1400,Blender,Customer_156,Indiranagar
2024-11-07,3,P029,19,1330,Blender,Customer_709,Indiranagar
2024-11-08,3,P029,22,1540,Blender,Customer_107,Indiranagar
2024-11-09,3,P029,20,1400,Blender,Customer_922,Indiranagar
2024-11-12,3,P029,24,1680,Blender,Customer_732,Indiranagar
2024-11-14,3,P029,18,1260,Blender,Customer_169,Indiranagar
2024-11-15,3,P029,16,1120,Blender,Customer_925,Indiranagar
2024-11-17,3,P029,24,1680,Blender,Customer_266,Indiranagar
2024-11-19,3,P029,15,1050,Blender,Customer_860,Indiranagar
2024-11-20,3,P029,15,1050,Blender,Customer_646,Indiranagar
2024-11-21,3,P029,21,1470,Blender,Customer_511,Indiranagar
2024-11-25,3,P029,23,1610,Blender,Customer_841,Indiranagar
2024-11-26,3,P029,14,980,Blender,Customer_558,Indiranagar
2024-11-27,3,P029,19,1330,Blender,Customer_946,Indiranagar
2024-11-28,3,P029,18,1260,Blender,Customer_496,Indiranagar
2024-11-29,3,P029,23,1610,Blender,Customer_509,Indiranagar
2024-11-30,3,P029,23,1610,Blender,Customer_496,Indiranagar
2024-11-01,4,P029,20,1400,Blender,Customer_969,Jayanagar
2024-11-02,4,P029,18,1260,Blender,Customer_796,Jayanagar
